Sheet,Cell_Type,Sig,Count,Reference,Source,Dataset
Nalls2019,vip_chat_4,0.57858,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM_level2.gsa.out,Allen_Mouse_ALM_level2
Nalls2019,vip_gpc3_1,0.68576,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM_level2.gsa.out,Allen_Mouse_ALM_level2
Nalls2019,vip_gpc3_2,0.36627,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM_level2.gsa.out,Allen_Mouse_ALM_level2
Nalls2019,vip_gpc3_3,0.755,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM_level2.gsa.out,Allen_Mouse_ALM_level2
Nalls2019,vip_krt12,0.35653,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM_level2.gsa.out,Allen_Mouse_ALM_level2
Nalls2019,vip_lect1,0.46076,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM_level2.gsa.out,Allen_Mouse_ALM_level2
Nalls2019,vip_mybpc1_1,0.27954,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM_level2.gsa.out,Allen_Mouse_ALM_level2
Nalls2019,vip_mybpc1_2,0.80181,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM_level2.gsa.out,Allen_Mouse_ALM_level2
Nalls2019,vip_prss12_1,0.45162,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM_level2.gsa.out,Allen_Mouse_ALM_level2
Nalls2019,vip_prss12_2,0.19628,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM_level2.gsa.out,Allen_Mouse_ALM_level2
Nalls2019,vip_sfrp2_1,0.37219,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM_level2.gsa.out,Allen_Mouse_ALM_level2
Nalls2019,vip_sfrp2_2,0.52927,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM_level2.gsa.out,Allen_Mouse_ALM_level2
Nalls2019,vip_sncg_slc17a8,0.21084,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM_level2.gsa.out,Allen_Mouse_ALM_level2
Nalls2019,vip_sncg_1,0.32193,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM_level2.gsa.out,Allen_Mouse_ALM_level2
Nalls2019,vip_sncg_2,0.43172,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM_level2.gsa.out,Allen_Mouse_ALM_level2
Nalls2019,vip_sncg_3,0.20669,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM_level2.gsa.out,Allen_Mouse_ALM_level2
Nalls2019,endothelial,0.99749,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level1.gsa.out,Allen_Mouse_ALM2_level1
Nalls2019,gabaergic,0.063787,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level1.gsa.out,Allen_Mouse_ALM2_level1
Nalls2019,glutamatergic,0.046128,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level1.gsa.out,Allen_Mouse_ALM2_level1
Nalls2019,non_neuronal,0.40072,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level1.gsa.out,Allen_Mouse_ALM2_level1
Nalls2019,astro,0.17065,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level2.gsa.out,Allen_Mouse_ALM2_level2
Nalls2019,cr,0.834,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level2.gsa.out,Allen_Mouse_ALM2_level2
Nalls2019,endo,0.91902,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level2.gsa.out,Allen_Mouse_ALM2_level2
Nalls2019,l2_3_it,0.28241,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level2.gsa.out,Allen_Mouse_ALM2_level2
Nalls2019,l4,0.34798,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level2.gsa.out,Allen_Mouse_ALM2_level2
Nalls2019,l5_it,0.061569,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level2.gsa.out,Allen_Mouse_ALM2_level2
Nalls2019,l5_pt,0.041276,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level2.gsa.out,Allen_Mouse_ALM2_level2
Nalls2019,l6_ct,0.83993,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level2.gsa.out,Allen_Mouse_ALM2_level2
Nalls2019,l6_it,0.55879,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level2.gsa.out,Allen_Mouse_ALM2_level2
Nalls2019,l6b,0.46582,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level2.gsa.out,Allen_Mouse_ALM2_level2
Nalls2019,lamp5,0.26564,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level2.gsa.out,Allen_Mouse_ALM2_level2
Nalls2019,macrophage,0.35485,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level2.gsa.out,Allen_Mouse_ALM2_level2
Nalls2019,meis2,0.44719,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level2.gsa.out,Allen_Mouse_ALM2_level2
Nalls2019,np,0.42066,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level2.gsa.out,Allen_Mouse_ALM2_level2
Nalls2019,oligo,0.081167,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level2.gsa.out,Allen_Mouse_ALM2_level2
Nalls2019,peri,0.58704,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level2.gsa.out,Allen_Mouse_ALM2_level2
Nalls2019,pvalb,0.20208,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level2.gsa.out,Allen_Mouse_ALM2_level2
Nalls2019,serpinf1,0.30779,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level2.gsa.out,Allen_Mouse_ALM2_level2
Nalls2019,smc,0.99311,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level2.gsa.out,Allen_Mouse_ALM2_level2
Nalls2019,sncg,0.16921,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level2.gsa.out,Allen_Mouse_ALM2_level2
Nalls2019,sst,0.30551,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level2.gsa.out,Allen_Mouse_ALM2_level2
Nalls2019,vip,0.20798,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level2.gsa.out,Allen_Mouse_ALM2_level2
Nalls2019,vlmc,0.99465,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level2.gsa.out,Allen_Mouse_ALM2_level2
Nalls2019,astro_aqp4,0.10009,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,cr_lhx5,0.73663,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,endo_ctla2a,0.80624,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,endo_cytl1,0.15129,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l2_3_it_alm_macc1_lrg1,0.2739,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l2_3_it_alm_ptrf,0.53139,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l2_3_it_alm_sla,0.48563,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l2_3_it_visp_adamts2,0.99663,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l2_3_it_visp_agmat,0.36779,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l2_3_it_visp_rrad,0.9929,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l4_it_visp_rspo1,0.35899,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l5_it_alm_cbln4_fezf2,0.14594,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l5_it_alm_cpa6_gpr88,0.27243,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l5_it_alm_gkn1_pcdh19,0.24812,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l5_it_alm_lypd1_gpr88,0.054212,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l5_it_alm_npw,0.222,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l5_it_alm_pld5,0.12441,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l5_it_alm_tmem163_arhgap25,0.070519,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l5_it_alm_tmem163_dmrtb1,0.08731,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l5_it_alm_tnc,0.1029,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l5_it_visp_batf3,0.96313,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l5_it_visp_col27a1,0.42764,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l5_it_visp_col6a1_fezf2,0.86687,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l5_it_visp_whrn_tox2,0.24283,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l5_np_alm_trhr_nefl,0.56889,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l5_np_visp_trhr_cpne7,0.91439,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l5_np_visp_trhr_met,0.9899,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l5_pt_alm_hpgd,0.068412,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l5_pt_alm_npsr1,0.12417,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l5_pt_alm_slco2a1,0.078607,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l6_ct_alm_cpa6,0.96428,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l6_ct_alm_nxph2_sla,0.7857,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l6_ct_visp_ctxn3_sla,0.58636,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l6_ct_visp_gpr139,0.23569,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l6_ct_visp_krt80_sla,0.99947,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l6_ct_visp_nxph2_wls,0.6898,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l6_it_alm_oprk1,0.87678,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l6_it_alm_tgfb1,0.60777,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l6_it_visp_car3,0.028906,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l6_it_visp_col23a1_adamts2,0.77359,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l6_it_visp_penk_col27a1,0.99877,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l6_np_alm_trh,0.61196,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l6b_alm_olfr111_nxph1,0.56528,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l6b_alm_olfr111_spon1,0.65505,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l6b_hsd17b2,0.11755,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l6b_p2ry12,0.34747,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l6b_visp_col8a1_rprm,0.94275,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,l6b_visp_mup5,0.64577,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,lamp5_fam19a1_pax6,0.38564,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,lamp5_fam19a1_tmem182,0.12791,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,lamp5_krt73,0.36348,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,lamp5_lhx6,0.88567,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,lamp5_lsp1,0.422,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,lamp5_ntn1_npy2r,0.24886,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,lamp5_plch2_dock5,0.7113,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,meis2_adamts19,0.38243,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,microglia_siglech,0.20856,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,oligo_rassf10,0.27683,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,oligo_serpinb1a,0.080093,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,oligo_synpr,0.062298,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,opc_pdgfra_ccnb1,0.0085301,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,opc_pdgfra_grm5,0.10782,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,peri_kcnj8,0.38038,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,pvalb_akr1c18_ntf3,0.2283,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,pvalb_calb1_sst,0.899,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,pvalb_gabrg1,0.47216,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,pvalb_gpr149_islr,0.31339,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,pvalb_reln_itm2a,0.38802,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,pvalb_reln_tac1,0.42369,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,pvalb_sema3e_kank4,0.033008,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,pvalb_th_sst,0.20379,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,pvalb_tpbg,0.26837,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,pvalb_vipr2,0.46655,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,pvm_mrc1,0.25308,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,serpinf1_aqp5_vip,0.67293,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,serpinf1_clrn1,0.30169,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,smc_acta2,0.95785,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,sncg_gpr50,0.41112,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,sncg_slc17a8,0.39786,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,sncg_vip_itih5,0.20221,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,sncg_vip_nptx2,0.32686,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,sst_calb2_necab1,0.79554,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,sst_calb2_pdlim5,0.47172,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,sst_chodl,0.27582,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,sst_chrna2_glra3,0.72245,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,sst_chrna2_ptgdr,0.38326,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,sst_crh_4930553c11rik,0.42757,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,sst_crhr2_efemp1,0.25143,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,sst_esm1,0.27301,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,sst_hpse_cbln4,0.55363,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,sst_hpse_sema3c,0.57913,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,sst_mme_fam114a1,0.92085,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,sst_myh8_etv1,0.49134,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,sst_myh8_fibin,0.6234,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,sst_nr2f2_necab1,0.59435,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,sst_nts,0.86259,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,sst_rxfp1_eya1,0.74945,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,sst_rxfp1_prdm8,0.38129,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,sst_tac1_htr1d,0.94056,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,sst_tac2_myh4,0.41214,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,sst_tac2_tacstd2,0.71076,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,vip_arhgap36_hmcn1,0.59211,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,vip_chat_htr1f,0.3119,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,vip_col15a1_pde1a,0.31646,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,vip_crispld2_htr2c,0.21233,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
Nalls2019,vip_crispld2_kcne4,0.3412,,"Nalls et al, 2019 (Lancet Neurology)",magma_celltype_Allen_Mouse_ALM2_level3.gsa.out,Allen_Mouse_ALM2_level3
